Room Number,Floor,Building Name,House Name,Room Type,Original Image
541,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
543,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
545,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
547,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
549,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
551,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
553,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
555,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
540,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
542,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
544,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
546,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
548,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
550,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
556,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
557,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
558,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
562,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
564,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
565,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
566,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
567,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
568,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
569,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
570,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
571,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
572,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
574,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
576,5,I-House,Phoenix,Single,014_I_House_Phoenix_5_pdf_house_0.png
535,5,I-House,Phoenix,Double,014_I_House_Phoenix_5_pdf_house_0.png
536,5,I-House,Phoenix,Double,014_I_House_Phoenix_5_pdf_house_0.png
575,5,I-House,Phoenix,Double,014_I_House_Phoenix_5_pdf_house_0.png
639,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
641,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
643,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
645,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
647,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
649,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
651,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
653,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
655,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
640,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
642,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
644,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
646,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
648,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
650,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
656,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
657,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
658,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
662,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
664,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
666,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
668,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
670,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
671,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
672,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
674,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
676,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
677,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
678,6,I-House,Phoenix,Single,015_I_House_Phoenix_6_pdf_house_0.png
635,6,I-House,Phoenix,Double,015_I_House_Phoenix_6_pdf_house_0.png
636,6,I-House,Phoenix,Double,015_I_House_Phoenix_6_pdf_house_0.png
675,6,I-House,Phoenix,Double,015_I_House_Phoenix_6_pdf_house_0.png
1201,12,I-House,Breckinridge,Single,016_I_House_Breckinridge_12_pdf_house_0.png
1202,12,I-House,Breckinridge,Single,016_I_House_Breckinridge_12_pdf_house_0.png
1203,12,I-House,Breckinridge,Single,016_I_House_Breckinridge_12_pdf_house_0.png

w23,,I-House,Booth,,
